test_time_second,voltage_volt,current_ampere,step_id,record_index,temperature_t1_celsius
0.0,3.79767300543967,0.0,2,1,26.05375
0.0020080000000000007,3.79767300543967,0.0,2,2,26.05375
30.000463333333343,3.79767300543967,0.0,2,3,26.05375
60.000006333333246,3.79767300543967,0.0,2,4,26.05375
90.00000699999984,3.79767300543967,0.0,2,5,26.05375
120.00000633333336,3.79767300543967,0.0,2,6,26.05069
150.00000633333326,3.79767300543967,0.0,2,7,26.05069
180.00008233333344,3.79767300543967,0.0,2,8,26.05375
210.000006,3.797863670818,0.0,2,9,26.05375
240.0001343333334,3.79767300543967,0.0,2,10,26.05375
270.0003800000002,3.797863670818,0.0,2,11,26.05375
300.000006,3.797863670818,0.0,2,12,26.05375
300.2280073333333,3.797863670818,-2.05808383774072e-06,3,13,26.05375
300.2300179999999,3.79767300543967,-0.000330757819846139,3,14,26.05375
300.27509833333323,3.79671967854806,-0.000329728777927268,3,15,26.05375
300.3552363333334,3.79576635165644,-0.000329728777927268,3,16,26.05375
300.4253596666667,3.79481302476483,-0.000329728777927268,3,17,26.05375
300.50547266666666,3.79385969787321,-0.000329728777927268,3,18,26.05375
300.58559066666663,3.79290637098159,-0.000329728777927268,3,19,26.05375
300.66072966666684,3.79195304408998,-0.000329728777927268,3,20,26.05375
300.7358436666668,3.79099971719836,-0.000329728777927268,3,21,26.05375
300.8159780000001,3.79004639030675,-0.000329728777927268,3,22,26.05375
300.90610599999985,3.78909306341513,-0.000329728777927268,3,23,26.05375
300.99123333333324,3.78813973652352,-0.000329728777927268,3,24,26.05375
301.08136766666655,3.7871864096319,-0.000329728777927268,3,25,26.05375
301.1765063333335,3.78623308274029,-0.000329728777927268,3,26,26.05375
301.2716500000002,3.78527975584867,-0.000329728777927268,3,27,26.05375
301.3768159999999,3.78432642895705,-0.000329728777927268,3,28,26.05375
301.4869646666668,3.78337310206544,-0.000329728777927268,3,29,26.05375
301.58710700000006,3.78241977517382,-0.000329728777927268,3,30,26.05375
301.68723866666653,3.78146644828221,-0.000329728777927268,3,31,26.05375
301.8074123333333,3.78051312139059,-0.000329728777927268,3,32,26.05375
301.9125706666668,3.77955979449898,-0.000329728777927268,3,33,26.05375
302.0327650000001,3.77860646760736,-0.000329728777927268,3,34,26.05375
302.1579496666667,3.77765314071575,-0.000329728777927268,3,35,26.05375
302.2681193333334,3.77669981382413,-0.000329728777927268,3,36,26.05375
302.3833003333333,3.77574648693252,-0.000329728777927268,3,37,26.05375
302.5134943333333,3.7747931600409,-0.000329728777927268,3,38,26.05375
302.6336663333333,3.77383983314928,-0.000329728777927268,3,39,26.05375
302.7438666666666,3.77288650625767,-0.000329728777927268,3,40,26.05375
302.8740819999998,3.77193317936605,-0.000329728777927268,3,41,26.05375
302.99926866666664,3.77097985247444,-0.000329728777927268,3,42,26.05375
303.10441766666673,3.77002652558282,-0.000329728777927268,3,43,26.05375
303.2346173333331,3.76907319869121,-0.000329728777927268,3,44,26.05375
303.35980299999983,3.76811987179959,-0.000329728777927268,3,45,26.05375
303.4749673333332,3.76716654490798,-0.000329728777927268,3,46,26.05375
303.59012966666677,3.76621321801636,-0.000329728777927268,3,47,26.05375
303.7303630000001,3.76525989112474,-0.000329728777927268,3,48,26.05375
303.8455283333335,3.76430656423313,-0.000329728777927268,3,49,26.05375
303.9657040000001,3.76335323734151,-0.000329728777927268,3,50,26.05375
304.0958863333332,3.7623999104499,-0.000329728777927268,3,51,26.05375
304.2160723333332,3.76144658355828,-0.000329728777927268,3,52,26.05375
304.32624566666686,3.76049325666667,-0.000329728777927268,3,53,26.05375
304.4664619999999,3.75953992977505,-0.000329728777927268,3,54,26.05375
304.5816446666666,3.75858660288344,-0.000329728777927268,3,55,26.05375
304.6968233333334,3.75763327599182,-0.000329728777927268,3,56,26.05375
304.8270220000001,3.7566799491002,-0.000329728777927268,3,57,26.05375
304.94719566666686,3.75572662220859,-0.000329728777927268,3,58,26.05375
305.0623600000002,3.75477329531697,-0.000329728777927268,3,59,26.05375
305.18755133333326,3.75381996842536,-0.000329728777927268,3,60,26.05375
305.30797666666666,3.75286664153374,-0.000329728777927268,3,61,26.05375
305.4232566666666,3.75191331464213,-0.000329728777927268,3,62,26.05375
305.5335883333333,3.75095998775051,-0.000329728777927268,3,63,26.05375
305.65876233333347,3.7500066608589,-0.000329728777927268,3,64,26.05375
305.7789393333335,3.74905333396728,-0.00032976835646261,3,65,26.05375
305.88909500000017,3.74810000707566,-0.000329728777927268,3,66,26.05375
306.0092786666666,3.74714668018405,-0.000329728777927268,3,67,26.05375
306.1194323333331,3.74619335329243,-0.000329728777927268,3,68,26.05375
306.22959,3.74524002640082,-0.000329728777927268,3,69,26.05375
306.34975799999995,3.7442866995092,-0.000329728777927268,3,70,26.05375
306.469935,3.74333337261759,-0.000329728777927268,3,71,26.05375
306.57008466666684,3.74238004572597,-0.00032976835646261,3,72,26.05375
306.6852413333333,3.74142671883436,-0.000329728777927268,3,73,26.05375
306.8054219999999,3.74047339194274,-0.00032976835646261,3,74,26.05375
306.90557233333345,3.73952006505112,-0.000329728777927268,3,75,26.05375
307.02072999999996,3.73856673815951,-0.00032976835646261,3,76,26.05375
307.13609133333324,3.73761341126789,-0.000329728777927268,3,77,26.05375
307.2414293333334,3.73666008437628,-0.000329728777927268,3,78,26.05375
307.34658033333335,3.73570675748466,-0.000329728777927268,3,79,26.05375
307.4717500000002,3.73475343059305,-0.000329728777927268,3,80,26.05375
307.571895,3.73380010370143,-0.000329728777927268,3,81,26.05375
307.6670383333333,3.73284677680982,-0.000329728777927268,3,82,26.05375
307.78722533333337,3.7318934499182,-0.000329728777927268,3,83,26.05375
307.8973973333333,3.73094012302658,-0.000329728777927268,3,84,26.05375
307.9925206666668,3.72998679613497,-0.000329728777927268,3,85,26.05375
308.11271000000005,3.72903346924335,-0.000329728777927268,3,86,26.05375
308.2178693333333,3.72808014235174,-0.000329728777927268,3,87,26.05375
308.31802400000015,3.72712681546012,-0.000329728777927268,3,88,26.05375
308.42819466666657,3.72617348856851,-0.000329728777927268,3,89,26.05375
308.53335633333336,3.72522016167689,-0.000329728777927268,3,90,26.05375
308.6284853333333,3.72426683478528,-0.000329728777927268,3,91,26.05375
308.73365233333345,3.72331350789366,-0.000329728777927268,3,92,26.05375
308.84382133333344,3.72236018100204,-0.000329728777927268,3,93,26.05375
308.93896933333343,3.72140685411043,-0.000329728777927268,3,94,26.05375
309.034125,3.72045352721881,-0.000329728777927268,3,95,26.05375
309.1493050000002,3.7195002003272,-0.000329728777927268,3,96,26.05375
309.24946000000006,3.71854687343558,-0.000329728777927268,3,97,26.05375
309.3446033333334,3.71759354654397,-0.000329728777927268,3,98,26.05375
309.45476800000006,3.71664021965235,-0.000329728777927268,3,99,26.05375
309.54992866666663,3.71568689276074,-0.000329728777927268,3,100,26.05375
309.6450773333334,3.71473356586912,-0.000329728777927268,3,101,26.05375
309.75526666666656,3.7137802389775,-0.00032976835646261,3,102,26.05375
309.85539866666676,3.71282691208589,-0.000329728777927268,3,103,26.05375
309.940524,3.71187358519427,-0.000329728777927268,3,104,26.05375
310.05570200000005,3.71092025830266,-0.00032976835646261,3,105,26.05375
310.16086300000006,3.70996693141104,-0.00032976835646261,3,106,26.05375
310.2280136666665,3.70939493527607,-0.000329728777927268,3,107,26.05375
310.3231693333334,3.70844160838446,-0.00032976835646261,3,108,26.05375
310.4233446666668,3.70748828149284,-0.00032976835646261,3,109,26.05375
310.51347633333324,3.70653495460123,-0.00032976835646261,3,110,26.05375
310.608612,3.70558162770961,-0.00032976835646261,3,111,26.05375
310.71879766666655,3.704628300818,-0.00032976835646261,3,112,26.05375
310.8142793333333,3.70367497392638,-0.000329728777927268,3,113,26.05375
310.90467833333315,3.70272164703476,-0.000329728777927268,3,114,26.05375
311.00985633333346,3.70176832014315,-0.000329728777927268,3,115,26.05375
311.11001600000003,3.70081499325153,-0.000329728777927268,3,116,26.05375
311.2001403333332,3.69986166635992,-0.000329728777927268,3,117,26.05375
311.3003556666666,3.6989083394683,-0.000329728777927268,3,118,26.05375
311.4005303333333,3.69795501257669,-0.000329728777927268,3,119,26.05375
311.48565566666656,3.69700168568507,-0.000329728777927268,3,120,26.05375
311.58078566666654,3.69604835879346,-0.000329728777927268,3,121,26.05375
311.690939,3.69509503190184,-0.00032976835646261,3,122,26.05375
311.78107000000006,3.69414170501022,-0.000329728777927268,3,123,26.05375
311.8712166666666,3.69318837811861,-0.000329728777927268,3,124,26.05375
311.97663900000003,3.69223505122699,-0.00032976835646261,3,125,26.05375
312.06704833333333,3.69128172433538,-0.000329728777927268,3,126,26.05375
312.1621856666665,3.69032839744376,-0.000329728777927268,3,127,26.05375
312.2623379999999,3.68937507055215,-0.000329728777927268,3,128,26.05375
312.3574836666667,3.68842174366053,-0.000329728777927268,3,129,26.05375
312.45284766666674,3.68746841676892,-0.000329728777927268,3,130,26.05375
312.5530090000001,3.6865150898773,-0.000329728777927268,3,131,26.05375
312.6481596666666,3.68556176298568,-0.000329728777927268,3,132,26.05375
312.73829666666677,3.68460843609407,-0.000329728777927268,3,133,26.05375
312.8335053333333,3.68365510920245,-0.000329728777927268,3,134,26.05375
312.9286423333334,3.68270178231084,-0.000329728777927268,3,135,26.05375
313.0238096666665,3.68174845541922,-0.000329728777927268,3,136,26.05375
313.11394666666666,3.68079512852761,-0.000329728777927268,3,137,26.05375
313.21916966666663,3.67984180163599,-0.000329728777927268,3,138,26.05375
313.3093033333332,3.67888847474438,-0.00032976835646261,3,139,26.05375
313.3944576666666,3.67793514785276,-0.000329728777927268,3,140,26.05375
313.4996093333333,3.67698182096114,-0.000329728777927268,3,141,26.05375
313.594744,3.67602849406953,-0.000329728777927268,3,142,26.05375
313.6850323333333,3.67507516717791,-0.000329728777927268,3,143,26.05375
313.7852040000001,3.6741218402863,-0.000329728777927268,3,144,26.05375
313.88534066666665,3.67316851339468,-0.000329728777927268,3,145,26.05375
313.96545600000013,3.67221518650307,-0.000329728777927268,3,146,26.05375
314.0656066666667,3.67126185961145,-0.000329728777927268,3,147,26.05375
314.16581833333345,3.67030853271984,-0.000329728777927268,3,148,26.05375
314.25594699999994,3.66935520582822,-0.000329728777927268,3,149,26.05375
314.3510873333334,3.66840187893661,-0.000329728777927268,3,150,26.05375
314.4462356666668,3.66744855204499,-0.000329728777927268,3,151,26.05375
314.54139999999995,3.66649522515337,-0.000329728777927268,3,152,26.05375
314.63153233333344,3.66554189826176,-0.000329728777927268,3,153,26.05375
314.7367056666667,3.66458857137014,-0.000329728777927268,3,154,26.05375
314.8268339999999,3.66363524447853,-0.000329728777927268,3,155,26.05375
314.9169739999999,3.66268191758691,-0.000329728777927268,3,156,26.05375
315.0221320000001,3.6617285906953,-0.000329728777927268,3,157,26.05375
315.10726466666654,3.66077526380368,-0.000329728777927268,3,158,26.05375
315.19744833333345,3.65982193691207,-0.000329728777927268,3,159,26.05375
315.30258899999995,3.65886861002045,-0.000329728777927268,3,160,26.05375
315.40272933333347,3.65791528312883,-0.000329728777927268,3,161,26.05375
315.4878659999999,3.65696195623722,-0.000329728777927268,3,162,26.05375
315.59301600000015,3.6560086293456,-0.000329728777927268,3,163,26.05375
315.68836500000003,3.65505530245399,-0.000329728777927268,3,164,26.05375
315.7835573333333,3.65410197556237,-0.000329728777927268,3,165,26.05375
315.87894033333333,3.65314864867076,-0.000329728777927268,3,166,26.05375
315.96909400000004,3.65219532177914,-0.000329728777927268,3,167,26.05375
316.06944900000013,3.65124199488753,-0.000329728777927268,3,168,26.05375
316.1646823333335,3.65028866799591,-0.000329728777927268,3,169,26.05375
316.26994933333333,3.64933534110429,-0.000329728777927268,3,170,26.05375
316.3601459999999,3.64838201421268,-0.000329728777927268,3,171,26.05375
316.4502973333334,3.64742868732106,-0.000329728777927268,3,172,26.05375
316.5504446666668,3.64647536042945,-0.000329728777927268,3,173,26.05375
316.6455859999999,3.64552203353783,-0.000329728777927268,3,174,26.05375
316.73594433333346,3.64456870664622,-0.000329728777927268,3,175,26.05375
316.84109533333344,3.6436153797546,-0.000329728777927268,3,176,26.05375
316.9412413333333,3.64266205286299,-0.000329728777927268,3,177,26.05375
317.02661300000017,3.64170872597137,-0.000329728777927268,3,178,26.05375
317.1317730000001,3.64075539907975,-0.000329728777927268,3,179,26.05375
317.2270283333334,3.63980207218814,-0.000329728777927268,3,180,26.05375
317.3274106666668,3.63884874529652,-0.000329728777927268,3,181,26.05375
317.41754100000014,3.63789541840491,-0.000329728777927268,3,182,26.05375
317.5276920000001,3.63694209151329,-0.000329728777927268,3,183,26.05375
317.61282533333326,3.63598876462168,-0.000329728777927268,3,184,26.05375
317.7179920000001,3.63503543773006,-0.000329728777927268,3,185,26.05375
317.81313033333333,3.63408211083845,-0.000329728777927268,3,186,26.05375
317.9082719999999,3.63312878394683,-0.000329728777927268,3,187,26.05375
318.0034720000001,3.63217545705521,-0.000329728777927268,3,188,26.05375
318.10864466666663,3.6312221301636,-0.000329728777927268,3,189,26.05375
318.2087973333334,3.63026880327198,-0.000329728777927268,3,190,26.05375
318.3040216666667,3.62931547638037,-0.000329728777927268,3,191,26.05375
318.40418066666655,3.62836214948875,-0.000329728777927268,3,192,26.05375
318.5043323333335,3.62740882259714,-0.00032976835646261,3,193,26.05375
318.60448599999995,3.62645549570552,-0.00032976835646261,3,194,26.05375
318.7096350000001,3.62550216881391,-0.000329728777927268,3,195,26.05375
318.8097993333334,3.62454884192229,-0.000329728777927268,3,196,26.05375
318.894934,3.62359551503067,-0.000329728777927268,3,197,26.05375
318.9950713333332,3.62264218813906,-0.000329728777927268,3,198,26.05375
319.1102480000002,3.62168886124744,-0.000329728777927268,3,199,26.05375
319.20049766666665,3.62073553435583,-0.000329728777927268,3,200,26.05375
319.2956513333334,3.61978220746421,-0.000329728777927268,3,201,26.05375
319.4060566666666,3.6188288805726,-0.000329728777927268,3,202,26.05375
319.5061993333332,3.61787555368098,-0.000329728777927268,3,203,26.05375
319.60635066666686,3.61692222678937,-0.000329728777927268,3,204,26.05375
319.71651333333335,3.61596889989775,-0.000329728777927268,3,205,26.05375
319.81176,3.61501557300613,-0.000329728777927268,3,206,26.05375
319.9069019999999,3.61406224611452,-0.000329728777927268,3,207,26.05375
320.0222679999998,3.6131089192229,-0.00032976835646261,3,208,26.05375
320.1224083333333,3.61215559233129,-0.000329728777927268,3,209,26.05375
320.2225570000001,3.61120226543967,-0.000329728777927268,3,210,26.05375
320.2280136666666,3.61120226543967,-0.000329728777927268,3,211,26.05375
320.3281716666667,3.61024893854806,-0.000329728777927268,3,212,26.05375
320.43340733333326,3.60929561165644,-0.000329728777927268,3,213,26.05375
320.5285543333332,3.60834228476483,-0.000329728777927268,3,214,26.05375
320.633726,3.60738895787321,-0.000329728777927268,3,215,26.05375
320.74389666666684,3.60643563098159,-0.000329728777927268,3,216,26.05375
320.8391179999999,3.60548230408998,-0.000329728777927268,3,217,26.05375
320.94927,3.60452897719836,-0.00032976835646261,3,218,26.05375
321.0594293333333,3.60357565030675,-0.00032976835646261,3,219,26.05375
321.1648459999999,3.60262232341513,-0.000329728777927268,3,220,26.05375
321.265003,3.60166899652352,-0.000329728777927268,3,221,26.05375
321.3804323333333,3.6007156696319,-0.000329728777927268,3,222,26.05375
321.4756253333333,3.59976234274029,-0.000329728777927268,3,223,26.05375
321.57596266666667,3.59880901584867,-0.000329728777927268,3,224,26.05375
321.6861336666669,3.59785568895705,-0.000329728777927268,3,225,26.05375
321.7966083333335,3.59690236206544,-0.000329728777927268,3,226,26.05375
321.8917393333332,3.59594903517382,-0.000329728777927268,3,227,26.05375
322.011945,3.59499570828221,-0.000329728777927268,3,228,26.05375
322.1172476666665,3.59404238139059,-0.000329728777927268,3,229,26.05375
322.217393,3.59308905449898,-0.000329728777927268,3,230,26.05375
322.3275723333335,3.59213572760736,-0.000329728777927268,3,231,26.05375
322.4427583333335,3.59118240071575,-0.000329728777927268,3,232,26.05375
322.5429209999999,3.59022907382413,-0.000329728777927268,3,233,26.05375
322.6530783333334,3.58927574693252,-0.000329728777927268,3,234,26.05375
322.768395,3.5883224200409,-0.000329728777927268,3,235,26.05375
322.8685490000002,3.58736909314928,-0.000329728777927268,3,236,26.05375
322.9737000000001,3.58641576625767,-0.000329728777927268,3,237,26.05375
323.08905566666664,3.58546243936605,-0.000329728777927268,3,238,26.05375
323.1994373333334,3.58450911247444,-0.000329728777927268,3,239,26.05375
323.3045900000002,3.58355578558282,-0.000329728777927268,3,240,26.05375
323.42477433333335,3.58260245869121,-0.000329728777927268,3,241,26.05375
323.53017066666683,3.58164913179959,-0.000329728777927268,3,242,26.05375
323.6304193333333,3.58069580490798,-0.000329728777927268,3,243,26.05375
323.75058199999995,3.57974247801636,-0.000329728777927268,3,244,26.05375
323.8658849999999,3.57878915112474,-0.000329728777927268,3,245,26.05375
323.9710506666666,3.57783582423313,-0.000329728777927268,3,246,26.05375
324.0864126666666,3.57688249734151,-0.000329728777927268,3,247,26.05375
324.20157533333315,3.5759291704499,-0.000329728777927268,3,248,26.05375
324.3068390000002,3.57497584355828,-0.000329728777927268,3,249,26.05375
324.4220026666668,3.57402251666667,-0.000329728777927268,3,250,26.05375
324.54219133333334,3.57306918977505,-0.000329728777927268,3,251,26.05375
324.6475970000002,3.57211586288344,-0.000329728777927268,3,252,26.05375
324.75774633333333,3.57116253599182,-0.000329728777927268,3,253,26.05375
324.8830346666667,3.5702092091002,-0.000329728777927268,3,254,26.05375
324.99319933333334,3.56925588220859,-0.000329728777927268,3,255,26.05375
325.10336066666673,3.56830255531697,-0.000329728777927268,3,256,26.05069
325.2336810000001,3.56734922842536,-0.000329728777927268,3,257,26.05069
325.3438346666666,3.56639590153374,-0.000329728777927268,3,258,26.05069
325.4539970000002,3.56544257464213,-0.000329728777927268,3,259,26.05069
325.56917300000003,3.56448924775051,-0.000329728777927268,3,260,26.05069
325.6943563333332,3.5635359208589,-0.00032976835646261,3,261,26.05069
325.7995393333332,3.56258259396728,-0.00032976835646261,3,262,26.05069
325.9197493333333,3.56162926707566,-0.000329728777927268,3,263,26.05375
326.04494600000015,3.56067594018405,-0.000329728777927268,3,264,26.05375
326.15525833333345,3.55972261329243,-0.000329728777927268,3,265,26.05375
326.2804873333333,3.55876928640082,-0.000329728777927268,3,266,26.05375
326.4056989999999,3.5578159595092,-0.000329728777927268,3,267,26.05375
326.510843,3.55686263261759,-0.000329728777927268,3,268,26.05375
326.6260116666667,3.55590930572597,-0.000329728777927268,3,269,26.05375
326.7561996666666,3.55495597883436,-0.000329728777927268,3,270,26.05069
326.87136966666674,3.55400265194274,-0.000329728777927268,3,271,26.05069
326.99155733333316,3.55304932505112,-0.000329728777927268,3,272,26.05069
327.11697,3.55209599815951,-0.00032976835646261,3,273,26.05375
327.23714900000016,3.55114267126789,-0.000329728777927268,3,274,26.05375
327.34243233333325,3.55018934437628,-0.00032976835646261,3,275,26.05375
327.4776380000002,3.54923601748466,-0.00032976835646261,3,276,26.05375
327.60291099999995,3.54828269059305,-0.000329728777927268,3,277,26.05375
327.71307733333344,3.54732936370143,-0.000329728777927268,3,278,26.05375
327.8382646666666,3.54637603680982,-0.000329728777927268,3,279,26.05375
327.9684746666668,3.5454227099182,-0.00032976835646261,3,280,26.05375
328.0836446666669,3.54446938302658,-0.00032976835646261,3,281,26.05375
328.19882666666655,3.54351605613497,-0.000329728777927268,3,282,26.05375
328.33903499999997,3.54256272924335,-0.000329728777927268,3,283,26.05375
328.4542433333333,3.54160940235174,-0.00032976835646261,3,284,26.05375
328.57944233333325,3.54065607546012,-0.00032976835646261,3,285,26.05375
328.70981199999994,3.53970274856851,-0.000329728777927268,3,286,26.05375
328.83000266666664,3.53874942167689,-0.000329728777927268,3,287,26.05375
328.95546133333323,3.53779609478528,-0.000329728777927268,3,288,26.05375
